Date,Revenue,COGS,Actual_Profit,n_orders,n_items,n_returned_items,total_refunds,year,month,day,day_of_year,day_of_week,quarter,is_weekend,is_holiday,is_promo,sessions,unique_visitors,page_views,bounce_rate,avg_session_duration_sec,traffic_source,yoy_growth_ref,Revenue_ref,COGS_ref,revenue_mape_day
2021-05-05,2197780.73,1949193.0792,248587.6508,72,337,25,233396.21000000002,2021,5,5,125,2,2,0,0,0,42121.0,33188.0,224669.0,0.00355,310.3,referral,1.039405393049242,2491751.76,1992920.65,0.11797765520591016
2021-05-06,2788979.36,2314515.5686,474463.7914,97,493,20,133189.68,2021,5,6,126,3,2,0,0,0,38251.0,30338.0,146607.0,0.00576,271.6,direct,1.039405393049242,3090364.98,2462408.5,0.09752428012564397
2021-05-07,2869456.45,2431476.7916,437979.6584,79,386,20,62512.89,2021,5,7,127,4,2,0,0,0,40597.0,32930.0,186760.0,0.00446,218.7,referral,1.039405393049242,3099539.75,2583097.98,0.07423144032916494
2021-05-08,2305280.22,1948106.7957000001,357173.4243,75,338,11,50194.09,2021,5,8,128,5,2,1,0,0,42180.0,30797.0,202495.0,0.00353,127.5,organic_search,1.039405393049242,2448108.31,2024581.03,0.05834222669666108
2021-05-09,3081133.71,2892741.8621,188391.8479,98,462,56,369663.73,2021,5,9,129,6,2,1,0,0,47574.0,36687.0,221606.0,0.00548,269.9,paid_search,1.039405393049242,3801718.87,3192875.3,0.18954193738160344
2021-05-10,3254291.27,2728337.5678,525953.7022,101,486,26,167065.03,2021,5,10,130,0,2,0,0,0,40689.0,28723.0,146918.0,0.00462,297.6,referral,1.039405393049242,3546216.71,2807669.46,0.08232024827382868
2021-05-11,3080249.28,2686733.2701,393516.0099,94,462,26,156744.24,2021,5,11,131,1,2,0,0,0,41632.0,30068.0,216979.0,0.0048,212.8,direct,1.039405393049242,3323078.36,2752138.51,0.07307353414320332
2021-05-12,4581863.0,3779480.6173,802382.3827,145,679,17,129265.14,2021,5,12,132,2,2,0,0,0,40035.0,31679.0,173943.0,0.00577,209.6,social_media,1.039405393049242,4782841.68,3847828.01,0.042020767871204075
2021-05-13,5201190.45,4548227.8012,652962.6488,177,800,41,279369.22000000003,2021,5,13,133,3,2,0,0,0,44172.0,33131.0,145415.0,0.00399,314.8,direct,1.039405393049242,5666923.8,4709813.19,0.08218450899233895
2021-05-14,4821302.68,4064806.0916,756496.5884,154,728,30,194813.36000000002,2021,5,14,134,4,2,0,0,0,41669.0,29288.0,220903.0,0.00351,102.1,social_media,1.039405393049242,5250104.11,4258778.21,0.08167484320610942
2021-05-15,3465491.77,2965791.9491,499699.8209,110,522,30,136310.00999999998,2021,5,15,135,5,2,1,0,0,44877.0,32359.0,163408.0,0.00347,280.4,paid_search,1.039405393049242,3858160.76,3146686.62,0.10177621266356972
2021-05-16,3589155.31,3049850.2884,539305.0216,121,577,39,197987.93,2021,5,16,136,6,2,1,0,0,46038.0,32930.0,178309.0,0.00408,182.2,direct,1.039405393049242,3981359.06,3199505.04,0.09851001733061474
2021-05-17,4460514.16,3709797.7434,750716.4166,130,609,13,58923.18,2021,5,17,137,0,2,0,0,0,40445.0,29227.0,133550.0,0.00383,152.7,social_media,1.039405393049242,4684806.7,3826508.17,0.047876583680603095
2021-05-18,3213212.46,2735281.8998000002,477930.5602,102,464,22,154783.82,2021,5,18,138,1,2,0,0,0,40506.0,32133.0,144075.0,0.00576,222.9,organic_search,1.039405393049242,3549112.31,2889339.05,0.09464334195724566
2021-05-19,4222299.5,3546195.7286,676103.7714,128,653,26,222040.72,2021,5,19,139,2,2,0,0,0,40499.0,31915.0,191765.0,0.00425,142.8,organic_search,1.039405393049242,4795038.58,3840346.57,0.1194441025748744
2021-05-20,4679139.47,3833705.3089,845434.1611,150,725,19,99165.03,2021,5,20,140,3,2,0,0,0,48008.0,34549.0,234218.0,0.00347,203.3,organic_search,1.039405393049242,5057797.75,4088691.43,0.07486623600162744
2021-05-21,4872164.96,4025282.4563,846882.5037,148,723,23,223940.24,2021,5,21,141,4,2,0,0,0,40494.0,30867.0,207787.0,0.00544,279.2,email_campaign,1.039405393049242,5434543.62,4271132.76,0.10348222395903782
2021-05-22,4026329.03,3426458.1195,599870.9105,122,520,21,142422.27,2021,5,22,142,5,2,1,0,0,36963.0,28930.0,152131.0,0.0052,171.9,referral,1.039405393049242,4310539.38,3526722.84,0.06593382520031638
2021-05-23,3591738.95,2929236.7139,662502.2361,113,494,12,69797.98,2021,5,23,143,6,2,1,0,0,45854.0,34982.0,172164.0,0.00495,239.7,referral,1.039405393049242,3846392.54,3086892.89,0.06620582464004048
2021-05-24,3709977.19,3056758.5383,653218.6517,107,526,19,108628.74,2021,5,24,144,0,2,0,0,0,44500.0,33428.0,223584.0,0.00502,217.5,organic_search,1.039405393049242,3987573.28,3177252.48,0.06961529494449814
2021-05-25,3695431.69,3132451.3614000003,562980.3286,108,531,12,116283.06,2021,5,25,145,1,2,0,0,0,40082.0,28264.0,149247.0,0.00543,127.9,referral,1.039405393049242,3822459.48,3142554.15,0.033231952010123085
2021-05-26,4557632.78,3868265.6597,689367.1203,143,691,15,128294.23000000001,2021,5,26,146,2,2,0,0,0,45774.0,37206.0,211861.0,0.00394,281.4,organic_search,1.039405393049242,4915453.17,4056932.97,0.07279499521709402
2021-05-27,7036210.7,5832128.35,1204082.35,197,968,10,28980.61,2021,5,27,147,3,2,0,0,0,35745.0,28000.0,177423.0,0.00476,133.8,organic_search,1.039405393049242,7320510.07,6048379.93,0.038836005589976616
2021-05-28,6053191.35,5014177.7733000005,1039013.5767,184,823,37,188199.45,2021,5,28,148,4,2,0,0,0,41259.0,31125.0,152716.0,0.00514,177.9,email_campaign,1.039405393049242,6925957.27,5561587.62,0.12601376040542622
2021-05-29,4233089.48,3506357.8083,726731.6717,129,568,8,29017.899999999998,2021,5,29,149,5,2,1,0,0,30460.0,22820.0,165532.0,0.00538,233.5,paid_search,1.039405393049242,4630943.52,3787091.31,0.08591209076114993
2021-05-30,8168489.65,6816169.8915,1352319.7585,246,1240,16,144630.99,2021,5,30,150,6,2,1,1,0,36841.0,26242.0,147220.0,0.00458,164.0,email_campaign,1.039405393049242,8887935.6,7274840.31,0.08094635046635569
2021-05-31,7455500.54,6065144.0148,1390356.5252,213,1027,5,18637.2,2021,5,31,151,0,2,0,0,0,44156.0,33751.0,169380.0,0.005,219.6,organic_search,1.039405393049242,7996369.9,6466327.4,0.06763936220609308
2021-06-01,7312767.5,6067604.0491,1245163.4509,210,1053,17,78182.48000000001,2021,6,1,152,1,2,0,0,0,40847.0,32094.0,213982.0,0.00449,220.1,organic_search,1.039405393049242,7479521.04,6141761.22,0.02229468158565405
2021-06-02,6474150.12,5261401.3784,1212748.7416,201,971,20,136380.55,2021,6,2,153,2,2,0,0,0,42831.0,31013.0,182212.0,0.00467,265.3,social_media,1.039405393049242,6960798.21,5572082.02,0.06991268462586274
2021-06-03,5791641.28,4771429.1416,1020212.1384,179,852,18,95790.83,2021,6,3,154,3,2,0,0,0,48600.0,38637.0,184769.0,0.00478,317.2,organic_search,1.039405393049242,6367799.03,5139667.32,0.09047988909285662
2021-06-04,2425955.69,2083162.5721,342793.1179,69,345,20,74736.51999999999,2021,6,4,155,4,2,0,0,0,44701.0,32417.0,226819.0,0.00366,162.1,organic_search,1.039405393049242,2524112.16,2097669.41,0.03888752312813239
2021-06-05,2760587.69,2226526.6483,534061.0417,84,363,26,83724.76000000001,2021,6,5,156,5,2,1,0,0,46818.0,37746.0,238843.0,0.00404,162.2,email_campaign,1.039405393049242,2884765.01,2262050.61,0.04304590480317835
2021-06-06,3260277.98,2773403.2534,486874.7266,98,462,31,160814.62,2021,6,6,157,6,2,1,0,0,40909.0,32161.0,150967.0,0.00449,169.9,social_media,1.039405393049242,3795966.84,3084551.9,0.1411205320223503
2021-06-07,3437475.41,2967949.4261,469525.9839,111,499,23,93789.3,2021,6,7,158,0,2,0,0,0,46202.0,33516.0,198783.0,0.00562,166.2,social_media,1.039405393049242,3757477.99,3136794.28,0.08516419280475947
2021-06-08,3770161.14,3162380.7784,607780.3616,102,530,32,151609.94999999998,2021,6,8,159,1,2,0,0,0,45781.0,37084.0,219913.0,0.0048,130.8,organic_search,1.039405393049242,3948452.32,3177527.58,0.0451547000066091
2021-06-09,3254845.46,2749597.7113,505247.7487,114,479,17,131380.51,2021,6,9,160,2,2,0,0,0,34088.0,27887.0,130269.0,0.00422,205.6,social_media,1.039405393049242,3733884.76,3009506.21,0.128295148562646
2021-06-10,3771728.78,3191413.7533,580315.0267,118,591,39,185611.01,2021,6,10,161,3,2,0,0,0,44249.0,32430.0,217077.0,0.00424,187.7,direct,1.039405393049242,3994102.54,3220973.51,0.055675526046960286
2021-06-11,2824190.9,2479878.0045,344312.8955,86,402,28,213372.47,2021,6,11,162,4,2,0,0,0,44246.0,32772.0,164717.0,0.00473,208.8,organic_search,1.039405393049242,3221511.31,2622379.46,0.12333354496278337
2021-06-12,3282579.86,2837993.9243,444585.9357,111,519,29,230438.49,2021,6,12,163,5,2,1,0,0,44378.0,35506.0,154157.0,0.00537,193.4,paid_search,1.039405393049242,3618435.07,2920008.48,0.0928178075612118
2021-06-13,3120843.42,2690269.3581,430574.0619,95,451,25,126468.6,2021,6,13,164,6,2,1,0,0,42050.0,31300.0,215993.0,0.00388,213.2,social_media,1.039405393049242,3349171.43,2778202.9,0.06817447681380712
2021-06-14,3813822.52,3142811.281,671011.239,115,536,31,176693.25999999998,2021,6,14,165,0,2,0,0,0,46537.0,36237.0,246126.0,0.00571,180.9,organic_search,1.039405393049242,4007931.92,3159812.63,0.04843131167756959
2021-06-15,3757396.77,3133483.3061,623913.4639,122,557,38,152001.0,2021,6,15,166,1,2,0,0,0,44310.0,31547.0,210222.0,0.00492,195.6,social_media,1.039405393049242,4162142.95,3326425.2,0.09724466095043664
2021-06-16,4275687.17,3486579.563,789107.607,144,653,16,125164.64,2021,6,16,167,2,2,0,0,0,44337.0,35817.0,229232.0,0.00564,183.3,referral,1.039405393049242,4740156.23,3752544.13,0.0979860235534896
2021-06-17,5098676.53,4308548.067,790128.463,150,687,29,208357.93,2021,6,17,168,3,2,0,0,0,47460.0,37553.0,238402.0,0.00345,151.4,social_media,1.039405393049242,5807751.43,4698668.17,0.12209112399977481
2021-06-18,3831848.68,3382764.4642,449084.2158,106,514,37,350767.83999999997,2021,6,18,169,4,2,0,0,0,43011.0,34964.0,202414.0,0.00547,254.9,organic_search,1.039405393049242,4316861.14,3463681.18,0.1123530371421675
2021-06-19,3013405.41,2714308.2121,299097.1979,92,432,23,197286.05,2021,6,19,170,5,2,1,0,0,43105.0,35045.0,148637.0,0.00338,136.3,organic_search,1.039405393049242,3596996.21,3016398.92,0.16224392963705675
2021-06-20,2815218.68,2340709.7727,474508.9073,95,435,16,89209.05,2021,6,20,171,6,2,1,0,0,45601.0,33536.0,218671.0,0.00391,216.3,organic_search,1.039405393049242,3113780.62,2502341.31,0.09588406391969899
2021-06-21,3106855.07,2764324.7643999998,342530.3056,97,429,31,266858.32,2021,6,21,172,0,2,0,0,0,50225.0,40208.0,255212.0,0.00545,177.1,paid_search,1.039405393049242,3454322.45,2831163.45,0.10058915605866509
2021-06-22,3403312.32,2918879.7704,484432.5496,107,456,33,239841.58000000002,2021,6,22,173,1,2,0,0,0,44414.0,35172.0,231173.0,0.00469,138.0,social_media,1.039405393049242,3814525.81,3072656.32,0.1078019943978306
2021-06-23,4442218.95,4065645.464,376573.486,148,629,30,265248.52,2021,6,23,174,2,2,0,0,1,40031.0,31413.0,139944.0,0.0047,136.9,email_campaign,1.039405393049242,5129834.24,4258385.56,0.13404239938949764
2021-06-24,4501132.92,4390582.6646,110550.2554,133,674,25,107600.75,2021,6,24,175,3,2,0,0,1,46126.0,36500.0,189683.0,0.00479,146.7,referral,1.039405393049242,5015283.26,4491924.42,0.1025167100930606
2021-06-25,2682087.38,2722272.9829,-40185.6029,103,505,28,152893.92,2021,6,25,176,4,2,0,0,1,38862.0,30258.0,150660.0,0.00423,229.1,referral,1.039405393049242,3255836.16,2807033.14,0.17622163763916188
2021-06-26,2547824.93,2744055.6683,-196230.7383,109,467,14,91313.79999999999,2021,6,26,177,5,2,1,0,1,38286.0,28676.0,174622.0,0.00459,153.9,organic_search,1.039405393049242,3202321.56,2946230.91,0.20438192034656252
2021-06-27,2731291.15,3441938.0366,-710646.8866,127,596,29,172815.48,2021,6,27,178,6,2,1,0,1,49137.0,39354.0,260766.0,0.00541,308.4,social_media,1.039405393049242,3938214.81,3832008.26,0.30646465930079625
2021-06-28,3121080.69,3943998.4861,-822917.7961,143,636,38,244886.98,2021,6,28,179,0,2,0,0,1,46294.0,35882.0,202773.0,0.00329,285.4,direct,1.039405393049242,4255543.96,4082242.05,0.26658478461587787
2021-06-29,4555448.37,5601612.2504,-1046163.8804,201,953,14,49631.990000000005,2021,6,29,180,1,2,0,0,1,40996.0,30081.0,215178.0,0.00321,133.5,paid_search,1.039405393049242,5907160.01,5911751.11,0.22882597351548628
2021-06-30,3723643.79,4585549.8386,-861906.0486,197,851,23,124802.0,2021,6,30,181,2,2,0,0,1,45773.0,33294.0,233584.0,0.00399,152.9,paid_search,1.039405393049242,5094915.79,4949985.1,0.26914517462515314
2021-07-01,3722386.76,4681377.8973,-958991.1373,189,823,20,96551.34000000001,2021,7,1,182,3,3,0,0,1,37571.0,29901.0,180410.0,0.00362,141.3,email_campaign,1.039405393049242,4975867.15,5024857.74,0.2519119486540151
2021-07-02,3285360.18,4173169.6264,-887809.4464,166,752,21,207894.79,2021,7,2,183,4,3,0,0,1,33233.0,27127.0,152049.0,0.00522,253.8,email_campaign,1.039405393049242,4397949.68,4326458.07,0.25297913367667263
2021-07-03,2291189.48,2903530.3313,-612340.8513,107,487,18,104928.04000000001,2021,7,3,184,5,3,1,0,1,35152.0,24966.0,184088.0,0.00333,257.1,organic_search,1.039405393049242,3132513.38,3101143.37,0.26857791107024737
2021-07-04,469425.01,633969.2096,-164544.1996,27,108,17,119510.33,2021,7,4,185,6,3,1,0,1,32810.0,24267.0,170944.0,0.00448,297.0,referral,1.039405393049242,730601.15,647312.84,0.35748115096725486
2021-07-05,1403880.83,1891682.7121,-487801.8821,62,277,21,111155.69,2021,7,5,186,0,3,0,0,1,29990.0,21941.0,119299.0,0.00467,103.6,paid_search,1.039405393049242,1878817.85,1927429.12,0.25278502649950874
2021-07-06,937583.3,1608478.9627,-670895.6627,55,240,43,370721.8,2021,7,6,187,1,3,0,0,1,31012.0,23158.0,156722.0,0.00358,154.2,organic_search,1.039405393049242,1616214.16,1626948.22,0.4198891933974888
2021-07-07,1337580.17,1695558.4478,-357978.2778,63,297,11,75895.53,2021,7,7,188,2,3,0,0,1,30311.0,24007.0,123602.0,0.00322,297.9,email_campaign,1.039405393049242,1741509.6,1715092.93,0.23194212078991705
2021-07-08,1940070.35,2412462.4306,-472392.0806,82,376,12,75502.25,2021,7,8,189,3,3,0,0,1,33426.0,25458.0,118185.0,0.00361,145.3,paid_search,1.039405393049242,2563149.38,2518109.42,0.24309118885610945
2021-07-09,1838782.75,2383390.2748,-544607.5248,89,408,14,129426.77,2021,7,9,190,4,3,0,0,1,34217.0,25366.0,174288.0,0.00546,162.7,organic_search,1.039405393049242,2685812.87,2706650.91,0.31537197898675645
2021-07-10,1786280.02,2315242.5997,-528962.5797,88,420,27,180139.49,2021,7,10,191,5,3,1,0,1,31779.0,22917.0,150809.0,0.00565,120.0,referral,1.039405393049242,2524108.8,2448068.41,0.29231258969502416
2021-07-11,1938523.52,2419107.8345,-480584.3145,83,392,21,87894.72,2021,7,11,192,6,3,1,0,1,30443.0,23946.0,142310.0,0.00553,163.7,organic_search,1.039405393049242,2592712.85,2553763.2,0.25231846635079547
2021-07-12,2341095.94,2984327.0353,-643231.0953,89,451,21,117467.76,2021,7,12,193,0,3,0,0,1,34467.0,27984.0,123706.0,0.00358,100.9,email_campaign,1.039405393049242,3123873.5,3108780.0,0.2505791479712607
2021-07-13,1901388.66,2517843.7901,-616455.1301,84,422,36,245007.2,2021,7,13,194,1,3,0,0,1,34885.0,25203.0,146821.0,0.00502,244.7,organic_search,1.039405393049242,2650746.43,2549076.58,0.2826968892682806
2021-07-14,2240981.53,2732297.0959,-491315.5659,101,483,23,140740.59,2021,7,14,195,2,3,0,0,1,38621.0,27441.0,155193.0,0.00534,304.3,organic_search,1.039405393049242,2970833.54,2785803.91,0.24567246874424348
2021-07-15,2797439.21,3492982.7039,-695543.4939,120,559,6,53081.0,2021,7,15,196,3,3,0,0,1,34804.0,27447.0,145288.0,0.00401,304.9,organic_search,1.039405393049242,3628282.86,3639556.87,0.22899087035347623
2021-07-16,1954581.52,2659514.0526,-704932.5326,100,416,30,218484.98,2021,7,16,197,4,3,0,0,1,33529.0,24745.0,133076.0,0.00399,300.8,email_campaign,1.039405393049242,2768513.94,2780496.25,0.29399614292713294
2021-07-17,1741830.8,2224342.5272,-482511.7272,88,367,22,138454.58,2021,7,17,198,5,3,1,0,1,34590.0,25085.0,138564.0,0.00435,153.7,email_campaign,1.039405393049242,2453122.24,2399937.97,0.28995352469675545
2021-07-18,2157660.89,2871606.2784,-713945.3884,93,401,16,113306.37,2021,7,18,199,6,3,1,0,1,38368.0,30559.0,130106.0,0.00372,134.7,email_campaign,1.039405393049242,2827723.47,2930478.35,0.23696184832387449
2021-07-19,2323198.89,2587976.5089,-264777.6189,87,398,11,71688.1,2021,7,19,200,0,3,0,0,1,34197.0,26768.0,167299.0,0.00495,178.7,social_media,1.039405393049242,2859598.56,2696150.18,0.1875786613908492
2021-07-20,2852540.41,2851081.2419000003,1459.1681,89,426,7,45310.259999999995,2021,7,20,201,1,3,0,0,1,30516.0,22658.0,113914.0,0.00324,117.5,organic_search,1.039405393049242,3389960.06,3045138.98,0.15853273799337916
2021-07-21,2978597.24,2762208.0872,216389.1528,94,435,14,76592.16,2021,7,21,202,2,3,0,0,1,33646.0,23848.0,179592.0,0.00372,144.2,organic_search,1.039405393049242,3336465.66,2928248.05,0.10725973424225199
2021-07-22,4022032.88,3625003.3131,397029.5669,125,567,10,59515.23,2021,7,22,203,3,3,0,0,1,32412.0,25523.0,158492.0,0.00341,131.8,organic_search,1.039405393049242,4388007.92,3796262.13,0.0834034593082503
2021-07-23,3945121.99,3476195.611,468926.379,103,516,7,110249.28,2021,7,23,204,4,3,0,0,0,32445.0,26329.0,134930.0,0.00425,202.6,social_media,1.039405393049242,4385215.41,3753800.99,0.10035844966621603
2021-07-24,2011835.12,1794080.5095,217754.6105,71,309,21,109841.65,2021,7,24,205,5,3,1,0,0,31592.0,25814.0,118083.0,0.00556,300.8,organic_search,1.039405393049242,2294305.45,1930929.33,0.12311801377623893
2021-07-25,2110878.65,1866087.8099,244790.8401,61,256,19,93389.3,2021,7,25,206,6,3,1,0,0,35455.0,26715.0,120481.0,0.00497,179.7,referral,1.039405393049242,2549303.61,2173412.06,0.17197832313115502
2021-07-26,3462817.68,2796777.2338,666040.4462,97,492,16,67975.34,2021,7,26,207,0,3,0,0,0,33451.0,23825.0,147504.0,0.00354,148.6,paid_search,1.039405393049242,3676952.36,2918564.14,0.05823700147151205
2021-07-27,3151402.34,2655660.587,495741.753,80,385,9,62809.08,2021,7,27,208,1,3,0,0,0,33644.0,23932.0,164830.0,0.00456,191.4,organic_search,1.039405393049242,3460197.23,2857159.07,0.08924199098327125
2021-07-28,3810389.17,3106885.8138,703503.3562,109,535,14,99846.7,2021,7,28,209,2,3,0,0,0,34683.0,25833.0,113756.0,0.00361,264.4,social_media,1.039405393049242,4046860.27,3235448.81,0.05843322581533068
2021-07-29,5279668.36,4418135.7577,861532.6023,142,700,20,98386.51999999999,2021,7,29,210,3,3,0,0,0,32982.0,24449.0,136497.0,0.00446,184.2,paid_search,1.039405393049242,5547857.68,4566302.38,0.048341059823293696
2021-07-30,6209834.15,6144087.1602,65746.9898,209,955,15,135662.0,2021,7,30,211,4,3,0,1,1,36061.0,26735.0,140586.0,0.00362,296.0,organic_search,1.039405393049242,6548042.77,6322433.77,0.051650337647382104
2021-07-31,4831359.46,5134819.1433,-303459.6833,182,836,7,48497.399999999994,2021,7,31,212,5,3,1,0,1,29917.0,22395.0,154337.0,0.00531,314.0,email_campaign,1.039405393049242,5256382.47,5446793.9,0.08085846348239568
2021-08-01,3300029.42,3869535.989,-569506.569,141,675,25,175155.68,2021,8,1,213,6,3,1,0,1,37105.0,27725.0,195190.0,0.0039,187.9,paid_search,1.039405393049242,3652376.75,4109973.08,0.0964706967866883
2021-08-02,3960541.03,4503969.6591,-543428.6291,148,678,10,77358.47,2021,8,2,214,0,3,0,0,1,42139.0,33273.0,143292.0,0.00425,264.2,direct,1.039405393049242,4399616.65,4886236.3,0.09979860859013717
2021-08-03,2117981.55,3032524.6052,-914543.0552,113,516,10,80324.22,2021,8,3,215,1,3,0,0,1,34871.0,28444.0,134855.0,0.00349,174.5,organic_search,1.039405393049242,2422462.49,3359505.36,0.12569067271708317
2021-08-04,992076.85,1604870.9578,-612794.1078,64,268,20,110065.47,2021,8,4,216,2,3,0,0,1,42489.0,31819.0,211792.0,0.00371,183.6,social_media,1.039405393049242,1157658.1,1697391.73,0.14303121966667023
2021-08-05,1208383.04,1805132.7198,-596749.6798,71,321,21,142985.57,2021,8,5,217,3,3,0,0,1,37593.0,29342.0,166972.0,0.00505,278.1,paid_search,1.039405393049242,1482037.52,2026425.65,0.1846474710032982
2021-08-06,1469325.61,2300284.7842,-830959.1742,76,351,7,29171.18,2021,8,6,218,4,3,0,0,1,41901.0,33170.0,150778.0,0.00563,245.9,direct,1.039405393049242,1591502.8,2374360.64,0.07676844175203458
2021-08-07,1443819.64,2197709.608,-753889.968,65,336,8,95060.68000000001,2021,8,7,219,5,3,1,0,1,36018.0,27276.0,115308.0,0.00436,168.8,organic_search,1.039405393049242,1632328.25,2336736.46,0.11548449890516818
2021-08-08,1328346.59,1909280.375,-580933.785,67,333,13,62766.130000000005,2021,8,8,220,6,3,1,0,1,39567.0,31128.0,138739.0,0.0041,211.9,paid_search,1.039405393049242,1411882.22,1918090.72,0.05916614630928626
2021-08-09,1143320.35,2058196.8973,-914876.5473,61,275,15,159249.92,2021,8,9,221,0,3,0,0,1,39113.0,27660.0,163795.0,0.00488,116.1,paid_search,1.039405393049242,1376421.76,2167285.81,0.1693531857560868
2021-08-10,1421584.46,2081087.6383,-659503.1783,80,356,10,56458.920000000006,2021,8,10,222,1,3,0,0,1,39302.0,29245.0,155199.0,0.0052,265.9,organic_search,1.039405393049242,1581357.61,2246981.07,0.10103543245983439
2021-08-11,1398262.18,2299970.0797,-901707.8997,79,349,20,139219.32,2021,8,11,223,2,3,0,0,1,30995.0,24667.0,159578.0,0.00536,156.9,direct,1.039405393049242,1740229.21,2604985.61,0.19650689003203206
2021-08-12,2212620.03,3366189.3863,-1153569.3563,111,563,29,132806.08,2021,8,12,224,3,3,0,0,1,38269.0,29771.0,208637.0,0.00442,210.7,paid_search,1.039405393049242,2480973.68,3548924.53,0.10816465009818256
2021-08-13,1944376.66,3171899.5333000002,-1227522.8733,91,409,14,74824.74,2021,8,13,225,4,3,0,0,1,37306.0,29688.0,123156.0,0.00537,316.2,organic_search,1.039405393049242,2199306.57,3444159.74,0.11591376731075738
2021-08-14,1322847.29,1918570.04,-595722.75,80,360,19,114229.0,2021,8,14,226,5,3,1,0,1,37592.0,29767.0,175016.0,0.00491,177.1,organic_search,1.039405393049242,1494099.71,1993428.41,0.11461913743360537
2021-08-15,1661522.49,2582170.0277,-920647.5377,79,401,22,128741.59999999999,2021,8,15,227,6,3,1,0,1,39171.0,29071.0,146883.0,0.00444,256.6,email_campaign,1.039405393049242,1862118.62,2645589.05,0.1077246786780963
2021-08-16,1912946.38,3158747.8724,-1245801.4924,85,418,17,161442.76,2021,8,16,228,0,3,0,0,1,42739.0,32073.0,186199.0,0.00569,263.5,organic_search,1.039405393049242,2220064.67,3319453.91,0.13833754221222755
2021-08-17,1946549.47,2866198.6791,-919649.2091,88,452,8,37458.76,2021,8,17,229,1,3,0,0,1,35832.0,25317.0,135797.0,0.00361,205.1,organic_search,1.039405393049242,2263302.37,3320429.89,0.13995164950054823
2021-08-18,1714736.93,2461128.5471,-746391.6171,79,409,7,33203.13,2021,8,18,230,2,3,0,0,1,33929.0,26293.0,149882.0,0.00376,162.6,paid_search,1.039405393049242,1875383.97,2630473.94,0.08566087935581536
2021-08-19,2384994.15,3570570.6647,-1185576.5147,122,541,19,69225.79,2021,8,19,231,3,3,0,0,1,34659.0,26539.0,156110.0,0.00488,240.4,referral,1.039405393049242,2535597.13,3644326.12,0.05939546871154566
2021-08-20,2380461.86,3765702.3369,-1385240.4769,116,582,11,91090.6,2021,8,20,232,4,3,0,0,1,36779.0,28824.0,123466.0,0.00367,297.9,paid_search,1.039405393049242,2553183.49,3860236.79,0.06764951703490779
2021-08-21,1328680.67,2080017.061,-751336.391,79,342,20,100323.57,2021,8,21,233,5,3,1,0,1,35239.0,27158.0,150437.0,0.00374,288.1,social_media,1.039405393049242,1453356.23,2098001.94,0.08578458427910689
2021-08-22,1515588.69,2292426.1957,-776837.5057,91,390,13,108221.01,2021,8,22,234,6,3,1,0,1,33822.0,26677.0,184931.0,0.00439,157.1,email_campaign,1.039405393049242,1640268.07,2295711.5,0.07601158754495545
2021-08-23,1732947.86,2574420.1191000002,-841472.2591,91,461,17,92919.95999999999,2021,8,23,235,0,3,0,0,1,41170.0,32849.0,199026.0,0.00455,236.8,social_media,1.039405393049242,1883869.71,2626041.33,0.08011267934235211
2021-08-24,1778958.91,2757701.1063,-978742.1963,90,408,4,16522.440000000002,2021,8,24,236,1,3,0,0,1,33874.0,25023.0,154508.0,0.00417,263.4,paid_search,1.039405393049242,1836322.27,2808012.6,0.031238176945923606
2021-08-25,1765963.13,2784184.7521,-1018221.6221,108,438,26,131364.34,2021,8,25,237,2,3,0,0,1,42700.0,33671.0,212858.0,0.00335,130.8,organic_search,1.039405393049242,1939866.54,2821994.79,0.08964710015566336
2021-08-26,1689068.89,2747118.432,-1058049.542,90,416,16,55692.509999999995,2021,8,26,238,3,3,0,0,1,44382.0,33320.0,172425.0,0.00358,212.0,referral,1.039405393049242,1886569.08,2959216.09,0.10468749440121226
2021-08-27,1537130.84,2296695.934,-759565.094,90,416,12,50559.09,2021,8,27,239,4,3,0,0,1,31425.0,25653.0,154963.0,0.00448,279.5,paid_search,1.039405393049242,1662732.77,2371412.62,0.07553945665003038
2021-08-28,1424778.79,2340934.8599,-916156.0699,72,337,25,148908.48,2021,8,28,240,5,3,1,0,1,40471.0,32901.0,163592.0,0.00478,301.7,paid_search,1.039405393049242,1664938.51,2453257.65,0.1442453991889466
2021-08-29,4184754.18,6110086.0041000005,-1925331.8241,207,1021,17,68601.68000000001,2021,8,29,241,6,3,1,1,1,38145.0,28063.0,192572.0,0.00445,157.5,organic_search,1.039405393049242,4443078.33,6342118.62,0.0581408048234882
2021-08-30,3705289.54,5231722.4262,-1526432.8862,177,833,12,35979.33,2021,8,30,242,0,3,0,0,1,41162.0,33329.0,194304.0,0.00332,284.6,email_campaign,1.039405393049242,3996164.3,5499176.03,0.07278848870152806
2021-08-31,3501323.44,4850620.1432,-1349296.7032,156,781,11,51805.5,2021,8,31,243,1,3,0,0,1,41421.0,33047.0,200812.0,0.00341,221.0,direct,1.039405393049242,3940957.44,5240978.22,0.11155512504088347
2021-09-01,3293896.9,4459197.8719,-1165300.9719,154,729,14,43848.84,2021,9,1,244,2,3,0,0,1,27326.0,19208.0,99898.0,0.0054,279.6,email_campaign,1.039405393049242,3579634.39,4583108.31,0.07982309332993089
