order_date,Daily_Revenue,Daily_COGS,Total_Units_Sold,Total_Orders,Active_Promos,N_Active_Promos,Day_of_Week,Month,Quarter,Year,Day_of_Year,Is_Weekend,Is_Month_End,Is_Quarter_End,Is_Public_Holiday,Is_Mega_Sale,Total_Sessions,Avg_Bounce_Rate,Avg_Session_Dur,Revenue_Lag_1D,COGS_Lag_1D,Revenue_Lag_7D,COGS_Lag_7D,Revenue_Lag_30D,COGS_Lag_30D,Revenue_Lag_365D,COGS_Lag_365D,Revenue_Rolling_7D,Sessions_Rolling_7D,Revenue_Rolling_30D,Sessions_Rolling_30D,Daily_Returns,Return_Rate
2020-01-18,1690097.67,1276068.0640751582,225,42,0,0,5,1,1,2020,18,1,0,0,0,1,15401.0,0.00331,235.1,1744570.18,1382154.4774800283,1211004.92,1023791.6650336316,1191829.5,1470215.2319532004,1372873.8499999999,1140996.118791034,1277055.322857143,15840.857142857143,1246291.0596666667,17191.866666666665,15.0,0.0667
2020-01-19,1458943.45,1184136.7707715125,237,53,0,0,6,1,1,2020,19,1,0,0,0,1,16878.0,0.00389,297.2,1690097.67,1276068.0640751582,1211868.69,952763.2790650045,1178945.28,1391642.7549435748,1609263.43,1231416.1967034766,1345497.1442857143,15972.0,1262899.9986666667,17046.533333333333,9.0,0.038
2020-01-20,1654215.75,1272947.4945403296,266,50,0,0,0,1,1,2020,20,0,0,0,0,1,13852.0,0.00382,158.9,1458943.45,1184136.7707715125,1313122.26,1034684.457799659,1197970.24,1473551.2046454663,3045737.16,2425945.0720373397,1380793.5385714285,16301.857142857143,1272233.271,17001.633333333335,5.0,0.0188
2020-01-21,1267796.15,997436.7783864541,186,36,0,0,1,1,1,2020,21,0,0,0,0,1,17442.0,0.00463,229.4,1654215.75,1272947.4945403296,1201158.45,951773.6617533556,1443706.6,1866384.9385759698,1954042.32,1585860.1420584165,1429521.18,16032.142857142857,1287441.4546666665,16823.433333333334,11.0,0.0591
2020-01-22,1485009.53,1231947.2657927687,239,46,0,0,2,1,1,2020,22,0,0,0,0,1,16279.0,0.0044,183.9,1267796.15,997436.7783864541,1248308.1300000001,907664.8906776342,1154119.77,1369622.815298578,1953071.49,1577740.831986844,1439040.8514285716,16286.285714285714,1281577.7730000003,16751.466666666667,3.0,0.0126
2020-01-23,997140.71,758895.9904361449,156,38,0,0,3,1,1,2020,23,0,0,0,0,1,13978.0,0.00445,146.8,1485009.53,1231947.2657927687,1009354.63,781436.6895700422,1058403.44,1324250.4947334717,1755864.27,1324738.2215715193,1472855.337142857,15939.57142857143,1292607.4316666669,16600.9,9.0,0.0577
2020-01-24,1533062.07,1235852.5605945238,195,40,0,0,4,1,1,2020,24,0,0,0,0,1,13647.0,0.00432,225.5,997140.71,758895.9904361449,1744570.18,1382154.4774800283,993479.1699999999,1237329.1616774688,2141914.87,1725789.4145672002,1471110.4914285715,15688.142857142857,1290565.3406666666,16383.633333333333,10.0,0.0513
2020-01-25,1662564.8699999999,1312700.9667922608,232,52,0,0,5,1,1,2020,25,1,0,0,0,1,12842.0,0.00565,162.2,1533062.07,1235852.5605945238,1690097.67,1276068.0640751582,723687.4199999999,776699.6231050832,1923132.43,1607495.6904287788,1440895.0471428572,15353.857142857143,1308551.4373333333,16217.766666666666,6.0,0.0259
2020-01-26,2322777.81,1875885.0897210697,424,68,0,0,6,1,1,2020,26,1,0,0,0,1,16293.0,0.00414,296.9,1662564.8699999999,1312700.9667922608,1458943.45,1184136.7707715125,1468770.56,1885909.2931125278,2620416.08,2120747.962639939,1436961.7900000003,14988.285714285714,1339847.3523333333,16029.5,17.0,0.0401
2020-01-27,2749201.4,2167269.8000365873,419,92,0,0,0,1,1,2020,27,0,0,0,0,1,15354.0,0.00517,195.5,2322777.81,1875885.0897210697,1654215.75,1272947.4945403296,2477117.58,3110060.7957432154,3877698.3,3106550.9602595414,1560366.6985714287,14904.714285714286,1368314.2606666668,15997.033333333333,5.0,0.0119
2020-01-28,2564291.0,1954417.5394267333,371,81,0,0,1,1,1,2020,28,0,0,0,0,1,15279.0,0.00408,226.2,2749201.4,2167269.8000365873,1267796.15,997436.7783864541,2341945.85,2859734.542730301,4087318.79,3267774.5430551935,1716793.22,15119.285714285714,1377383.7213333333,15815.266666666666,8.0,0.0216
2020-01-29,2328908.49,1787501.9663955302,331,78,0,0,2,1,1,2020,29,0,0,0,0,1,15896.0,0.00423,161.4,2564291.0,1954417.5394267333,1485009.53,1231947.2657927687,2468777.57,2990354.9575424925,4344500.14,3454710.416723909,1902006.7699999998,14810.285714285714,1384795.2263333336,15708.9,8.0,0.0242
2020-01-30,2233249.58,1874265.15376307,306,66,0,0,3,1,1,2020,30,0,0,0,0,1,15257.0,0.00519,298.7,2328908.49,1787501.9663955302,997140.71,758895.9904361449,1990228.36,2434120.371191583,3520298.5,2822191.6190846046,2022563.7642857141,14755.57142857143,1380132.9236666667,15585.866666666667,16.0,0.0523
2020-01-31,1469821.17,1068203.4469499344,199,37,0,0,4,1,1,2020,31,0,1,0,0,1,16198.0,0.00531,190.2,2233249.58,1874265.15376307,1533062.07,1235852.5605945238,1468929.59,1678447.767670826,3248784.7600000002,2653076.203577999,2199150.745714286,14938.285714285714,1388233.631,15506.733333333334,0.0,0.0
2020-02-01,1420265.14,1100266.5628519745,174,41,0,0,5,2,1,2020,32,1,0,0,0,1,22962.0,0.00515,167.3,1469821.17,1068203.4469499344,1662564.8699999999,1312700.9667922608,217498.04,192225.46286971506,2621198.95,2097554.619948944,2190116.3314285716,15302.714285714286,1388263.3503333332,15573.9,1.0,0.0057
2020-02-02,1023683.5700000001,795119.6219438327,181,37,0,0,6,2,1,2020,33,1,0,0,0,1,20865.0,0.00572,106.7,1420265.14,1100266.5628519745,2322777.81,1875885.0897210697,600739.86,460170.0904180727,1831436.18,1559301.7549710968,2155502.084285714,16748.428571428572,1428355.587,15779.033333333333,9.0,0.0497
2020-02-03,1286345.68,1014460.9146515621,175,42,0,0,0,2,1,2020,34,0,0,0,0,1,23887.0,0.00526,288.3,1023683.5700000001,795119.6219438327,2749201.4,2167269.8000365873,781461.92,617299.6198193834,1945896.8900000001,1594297.6996888046,1969917.192857143,17401.571428571428,1442453.7106666667,15980.866666666667,0.0,0.0
2020-02-04,961898.66,746541.1407056812,134,33,0,0,1,2,1,2020,35,0,0,0,0,1,24648.0,0.00437,296.5,1286345.68,1014460.9146515621,2564291.0,1954417.5394267333,969898.1,779354.7403034534,1519147.28,1314733.768052337,1760937.8042857144,18620.571428571428,1459283.1693333334,16241.8,7.0,0.0522
2020-02-05,1313450.06,1048477.5713347706,180,34,0,0,2,2,1,2020,36,0,0,0,0,1,22633.0,0.0049,184.8,961898.66,746541.1407056812,2328908.49,1787501.9663955302,934410.61,750769.4652064145,1493841.67,1243530.2098717312,1532024.612857143,19959.0,1459016.5213333333,16551.366666666665,4.0,0.0222
2020-02-06,1320599.52,1083103.4047712646,179,44,0,0,3,2,1,2020,37,0,0,0,0,1,20899.0,0.00423,164.3,1313450.06,1048477.5713347706,2233249.58,1874265.15376307,764267.46,602605.5641975461,1848104.11,1535329.1050456208,1386959.1228571427,20921.428571428572,1471651.1696666665,16806.7,7.0,0.0391
2020-02-07,1215193.3599999999,938390.2650523952,183,36,0,0,4,2,1,2020,38,0,0,0,0,1,22577.0,0.00394,267.7,1320599.52,1083103.4047712646,1469821.17,1068203.4469499344,988661.37,786681.1534018299,1489722.52,1293120.6374068314,1256580.5428571429,21727.428571428572,1490195.5716666665,16966.1,4.0,0.0219
2020-02-08,1945113.29,1600980.4951448608,302,65,0,0,5,2,1,2020,39,1,0,0,0,1,19524.0,0.00394,184.6,1215193.3599999999,938390.2650523952,1420265.14,1100266.5628519745,1022606.9500000001,839800.3980780771,1655970.82,1337927.0114150343,1220205.1414285714,22638.714285714286,1497746.638,17209.333333333332,10.0,0.0331
2020-02-09,1883850.1199999999,1364809.0067854833,287,56,0,0,6,2,1,2020,40,1,0,0,0,1,23566.0,0.00513,248.9,1945113.29,1600980.4951448608,1023683.5700000001,795119.6219438327,1011889.29,777257.4593591625,2014726.76,1671454.4757406425,1295183.4485714287,22147.571428571428,1528496.8493333333,17324.733333333334,4.0,0.0139
2020-02-10,2223854.93,1782793.766434734,317,66,0,0,0,2,1,2020,41,0,0,0,0,1,23762.0,0.0038,186.0,1883850.1199999999,1364809.0067854833,1286345.68,1014460.9146515621,1211004.92,1023791.6650336316,2773405.1,2283821.387010101,1418064.3842857142,22533.428571428572,1557562.2103333331,17568.1,6.0,0.0189
2020-02-11,1069835.28,850717.7301389464,168,32,0,0,1,2,1,2020,42,0,0,0,0,0,21057.0,0.00469,150.4,2223854.93,1782793.766434734,961898.66,746541.1407056812,1211868.69,952763.2790650045,2841581.2600000002,2401139.471196286,1551994.277142857,22515.571428571428,1591323.877333333,17877.4,0.0,0.0
2020-02-12,1157346.3900000001,942170.3858202731,180,39,0,0,2,2,1,2020,43,0,0,0,0,0,22053.0,0.00495,313.3,1069835.28,850717.7301389464,1313450.06,1048477.5713347706,1313122.26,1034684.457799659,2010202.99,1684625.566798845,1567413.7942857142,22002.571428571428,1586589.4303333333,18093.666666666668,1.0,0.0056
2020-02-13,1249514.42,1053617.9816330892,186,39,0,0,3,2,1,2020,44,0,0,0,0,0,23540.0,0.00402,212.9,1157346.3900000001,942170.3858202731,1320599.52,1083103.4047712646,1201158.45,951773.6617533556,2012531.13,1672464.597618806,1545113.27,21919.714285714286,1581396.9013333332,18304.1,2.0,0.0108
2020-02-14,1903720.3800000001,1536531.4836100328,273,55,0,0,4,2,1,2020,45,0,0,0,0,0,19576.0,0.00557,225.6,1249514.42,1053617.9816330892,1215193.3599999999,938390.2650523952,1248308.1300000001,907664.8906776342,2692493.13,2274678.9347419045,1534958.2557142857,22297.0,1583008.767,18566.666666666668,7.0,0.0256
2020-02-15,1828964.26,1425548.3257900667,270,56,0,0,5,2,1,2020,46,1,0,0,0,0,23915.0,0.00335,177.7,1903720.3800000001,1536531.4836100328,1945113.29,1600980.4951448608,1009354.63,781436.6895700422,2544365.41,2062221.5509589745,1633319.2585714287,21868.285714285714,1604855.8420000002,18595.666666666668,4.0,0.0148
2020-02-16,2485339.08,1961499.9097378587,350,76,0,0,6,2,1,2020,47,1,0,0,0,0,23340.0,0.00555,204.3,1828964.26,1425548.3257900667,1883850.1199999999,1364809.0067854833,1744570.18,1382154.4774800283,2599233.15,2153858.0044037597,1616726.5399999998,22495.571428571428,1632176.163,18868.233333333334,14.0,0.04
2020-02-17,2725044.11,2136939.214862296,360,79,0,0,0,2,1,2020,48,0,0,0,0,0,19557.0,0.00406,305.9,2485339.08,1961499.9097378587,2223854.93,1782793.766434734,1690097.67,1276068.0640751582,3135949.11,2508728.5341397817,1702653.5342857144,22463.285714285714,1656868.4596666666,19113.333333333332,12.0,0.0333
2020-02-18,1782413.01,1387181.8470316676,260,53,0,0,1,2,1,2020,49,0,0,0,0,0,23688.0,0.00558,202.3,2725044.11,2136939.214862296,1069835.28,850717.7301389464,1458943.45,1184136.7707715125,3968338.88,3213227.316072193,1774251.9885714285,21862.571428571428,1691366.6743333333,19251.866666666665,3.0,0.0115
2020-02-19,2365076.17,1902552.3622070898,293,54,0,0,2,2,1,2020,50,0,0,0,0,0,21506.0,0.0055,185.1,1782413.01,1387181.8470316676,1157346.3900000001,942170.3858202731,1654215.75,1272947.4945403296,1615604.85,1380562.6092400448,1876048.8071428572,22238.428571428572,1702148.9930000002,19478.866666666665,0.0,0.0
2020-02-20,2081344.63,1584635.2556197096,324,73,0,0,3,2,1,2020,51,0,0,0,0,0,22647.0,0.00445,316.8,2365076.17,1902552.3622070898,1249514.42,1053617.9816330892,1267796.15,997436.7783864541,2611143.84,2144207.3360231468,2048581.6328571427,22160.285714285714,1725844.3403333335,19734.0,20.0,0.0617
2020-02-21,1821269.29,1438586.1619602453,315,65,0,0,4,2,1,2020,52,0,0,0,0,0,21432.0,0.00532,130.6,2081344.63,1584635.2556197096,1903720.3800000001,1536531.4836100328,1485009.53,1231947.2657927687,2861171.21,2410840.2751745963,2167414.52,22032.714285714286,1752962.623,19907.5,5.0,0.0159
2020-02-22,2664219.43,2192975.1880700067,364,83,0,0,5,2,1,2020,53,1,0,0,0,0,24980.0,0.00486,222.0,1821269.29,1438586.1619602453,1828964.26,1425548.3257900667,997140.71,758895.9904361449,2566997.26,2124783.269894355,2155635.792857143,22297.85714285714,1764171.2816666665,20079.266666666666,29.0,0.0797
2020-02-23,3434811.13,2787584.8616391704,456,93,0,0,6,2,1,2020,54,1,0,0,0,0,21963.0,0.00544,255.5,2664219.43,2192975.1880700067,2485339.08,1961499.9097378587,1533062.07,1235852.5605945238,3017682.57,2615584.8270131825,2274957.96,22450.0,1819740.5723333333,20446.0,31.0,0.068
2020-02-24,4173476.93,3236065.076588088,587,119,0,0,0,2,1,2020,55,0,0,0,0,0,24177.0,0.00532,233.1,3434811.13,2787584.8616391704,2725044.11,2136939.214862296,1662564.8699999999,1312700.9667922608,3679920.15,2976469.526123472,2410596.8242857144,22253.285714285714,1883132.2076666667,20723.2,21.0,0.0358
2020-02-25,3552729.09,2844472.5821450073,512,96,0,0,1,2,1,2020,56,0,0,0,0,0,20953.0,0.00351,185.8,4173476.93,3236065.076588088,1782413.01,1387181.8470316676,2322777.81,1875885.0897210697,6050055.43,4991305.8529168945,2617515.7985714287,22913.285714285714,1966829.2763333332,21101.033333333333,26.0,0.0508
2020-02-26,3201939.95,2635620.830559696,442,87,0,0,2,2,1,2020,57,0,0,0,0,0,22835.0,0.00496,285.3,3552729.09,2844472.5821450073,2365076.17,1902552.3622070898,2749201.4,2167269.8000365873,4633295.53,3835066.0053353426,2870418.095714286,22522.571428571428,2007827.6523333334,21256.366666666665,21.0,0.0475
2020-02-27,2421941.52,1976204.1001609145,317,64,0,0,3,2,1,2020,58,0,0,0,0,0,21063.0,0.00521,313.2,3201939.95,2635620.830559696,2081344.63,1584635.2556197096,2564291.0,1954417.5394267333,4405547.54,3535735.6307674763,2989970.064285714,22712.428571428572,2022918.9373333333,21505.733333333334,8.0,0.0252
2020-02-28,1460225.99,1045899.966455917,194,41,0,0,4,2,1,2020,59,0,0,0,0,0,20116.0,0.00541,197.2,2421941.52,1976204.1001609145,1821269.29,1438586.1619602453,2328908.49,1787501.9663955302,3100130.5,2557674.8593857517,3038626.762857143,22486.14285714286,2018173.9546666667,21698.533333333333,13.0,0.067
2020-02-29,426980.12,382102.8264212645,41,7,0,0,5,2,1,2020,60,1,1,0,0,0,20524.0,0.00451,264.0,1460225.99,1045899.966455917,2664219.43,2192975.1880700067,2233249.58,1874265.15376307,2079542.74,1767516.5499331118,2987049.148571429,22298.14285714286,1989217.8713333334,21839.2,0.0,0.0
2020-03-01,424280.01,328592.5216298286,78,17,0,0,6,3,1,2020,61,1,0,0,0,0,36014.0,0.00375,132.7,426980.12,382102.8264212645,3434811.13,2787584.8616391704,1469821.17,1068203.4469499344,662215.74,563992.6638401513,2667443.532857143,21661.571428571428,1929008.8893333334,22014.766666666666,1.0,0.0128
2020-03-02,670121.56,551129.052443717,120,23,0,0,0,3,1,2020,62,0,0,0,0,0,30765.0,0.00512,278.5,424280.01,328592.5216298286,4173476.93,3236065.076588088,1420265.14,1100266.5628519745,918399.01,751270.7092719227,2237367.6585714286,23668.85714285714,1894157.5173333334,22675.3,7.0,0.0583
2020-03-03,930391.71,750166.9421602885,166,29,0,0,1,3,1,2020,63,0,0,0,0,0,34111.0,0.00469,192.6,670121.56,551129.052443717,3552729.09,2844472.5821450073,1023683.5700000001,795119.6219438327,1832203.14,1510175.0533956864,1736888.3199999998,24610.0,1869152.7313333335,22935.4,4.0,0.0241
2020-03-04,1901137.18,1499312.5432260379,291,64,0,0,2,3,1,2020,64,0,0,0,0,0,30135.0,0.00349,229.6,930391.71,750166.9421602885,3201939.95,2635620.830559696,1286345.68,1014460.9146515621,2045611.42,1629559.3958404849,1362268.6942857143,26489.714285714286,1866043.0026666666,23376.933333333334,12.0,0.0412
2020-03-05,1987773.67,1558195.7783784291,322,61,0,0,3,3,1,2020,65,0,0,0,0,0,31540.0,0.0048,292.1,1901137.18,1499312.5432260379,2421941.52,1976204.1001609145,961898.66,746541.1407056812,3175021.89,2602064.6856299015,1176439.7271428572,27532.571428571428,1886536.0526666667,23585.2,7.0,0.0217
2020-03-06,1382168.26,1069503.0999368841,197,43,0,0,4,3,1,2020,66,0,0,0,0,0,30909.0,0.00423,149.7,1987773.67,1558195.7783784291,1460225.99,1045899.966455917,1313450.06,1048477.5713347706,2259737.64,1693518.9737997826,1114415.7485714287,29029.285714285714,1920731.886333333,23814.933333333334,3.0,0.0152
2020-03-07,1667258.81,1348454.9917796005,254,47,0,0,5,3,1,2020,67,1,0,0,0,0,29059.0,0.00535,125.3,1382168.26,1069503.0999368841,426980.12,382102.8264212645,1320599.52,1083103.4047712646,2397333.21,1936876.943093969,1103264.6442857143,30571.14285714286,1923022.4930000002,24090.8,1.0,0.0039
2020-03-08,2241948.33,1710204.534111339,278,60,0,0,6,3,1,2020,68,1,0,0,0,0,35044.0,0.00561,183.1,1667258.81,1348454.9917796005,424280.01,328592.5216298286,1215193.3599999999,938390.2650523952,2749351.7,2250806.8025071668,1280447.3142857142,31790.428571428572,1934577.8026666667,24362.8,3.0,0.0108
2020-03-09,2455637.5,1983985.3337076986,382,72,0,0,0,3,1,2020,69,0,0,0,0,0,29433.0,0.00395,268.6,2241948.33,1710204.534111339,670121.56,551129.052443717,1945113.29,1600980.4951448608,2451171.36,1948177.7488745712,1540114.2171428571,31651.85714285714,1968802.9683333333,24778.366666666665,7.0,0.0183
2020-03-10,1927783.48,1510817.1192211409,312,58,0,0,1,3,1,2020,70,0,0,0,0,0,27971.0,0.00525,133.6,2455637.5,1983985.3337076986,930391.71,750166.9421602885,1883850.1199999999,1364809.0067854833,2189420.36,1790135.222355435,1795187.922857143,31461.571428571428,1985820.4420000003,25108.666666666668,5.0,0.016
2020-03-11,3005906.35,2368912.81820008,430,91,0,0,2,3,1,2020,71,0,0,0,0,0,35255.0,0.00555,168.1,1927783.48,1510817.1192211409,1901137.18,1499312.5432260379,2223854.93,1782793.766434734,3541736.99,2992197.7284459053,1937672.4614285715,30584.428571428572,1987284.8873333335,25255.5,17.0,0.0395
2020-03-12,4078361.5,3349246.287841327,561,112,0,0,3,3,1,2020,72,0,0,0,0,0,35504.0,0.00526,136.1,3005906.35,2368912.81820008,1987773.67,1558195.7783784291,1069835.28,850717.7301389464,4542247.36,3564973.8839578736,2095496.6285714288,31315.85714285714,2013353.268,25638.6,25.0,0.0446
2020-03-13,2945618.32,2307654.6019850443,412,87,0,0,4,3,1,2020,73,0,0,0,0,0,29460.0,0.00563,273.6,4078361.5,3349246.287841327,1382168.26,1069503.0999368841,1157346.3900000001,942170.3858202731,4047192.75,3196987.908659844,2394152.032857143,31882.14285714286,2113637.4753333335,26120.166666666668,13.0,0.0316
2020-03-14,2651082.66,2134138.6483803787,385,82,0,0,5,3,1,2020,74,1,0,0,0,0,35810.0,0.00469,248.5,2945618.32,2307654.6019850443,1667258.81,1348454.9917796005,1249514.42,1053617.9816330892,2930308.94,2337677.1737391804,2617502.041428571,31675.14285714286,2173246.5396666666,26367.066666666666,17.0,0.0442
2020-03-15,2925327.1,2413968.309685089,472,90,0,0,6,3,1,2020,75,1,0,0,0,0,33227.0,0.00545,166.9,2651082.66,2134138.6483803787,2241948.33,1710204.534111339,1903720.3800000001,1536531.4836100328,2414321.72,1877418.8295318102,2758048.305714286,32639.571428571428,2219965.481,26776.066666666666,17.0,0.036
2020-03-16,3488335.57,2892189.634401568,456,94,0,0,0,3,1,2020,76,0,0,0,0,0,30813.0,0.00375,102.6,2925327.1,2413968.309685089,2455637.5,1983985.3337076986,1828964.26,1425548.3257900667,3055463.13,2471139.920632776,2855673.8442857144,32380.0,2254019.0383333336,27231.1,23.0,0.0504
2020-03-17,2940532.61,2318466.3355689356,488,98,0,0,1,3,1,2020,77,0,0,0,0,0,27849.0,0.00535,210.9,3488335.57,2892189.634401568,1927783.48,1510817.1192211409,2485339.08,1961499.9097378587,4106374.27,3467053.9418180953,3003202.14,32577.14285714286,2309331.415333333,27461.033333333333,10.0,0.0205
2020-03-18,3714236.7800000003,3176758.218982745,641,122,32,1,2,3,1,2020,78,0,0,0,0,0,36760.0,0.00432,111.0,2940532.61,2318466.3355689356,3005906.35,2368912.81820008,2725044.11,2136939.214862296,3985191.85,3621988.1815640433,3147880.5871428573,32559.714285714286,2324504.5330000003,27611.333333333332,23.0,0.0359
2020-03-19,3728063.84,3149531.5108602336,592,124,42,1,3,3,1,2020,79,0,0,0,0,0,28411.0,0.00386,317.6,3714236.7800000003,3176758.218982745,4078361.5,3349246.287841327,1782413.01,1387181.8470316676,4571178.99,4232790.888344858,3249070.6485714284,32774.71428571428,2357477.622,28184.766666666666,21.0,0.0355
2020-03-20,4033655.58,3726885.4671242824,649,133,79,1,4,3,1,2020,80,0,0,0,0,0,31181.0,0.00477,285.3,3728063.84,3149531.5108602336,2945618.32,2307654.6019850443,2365076.17,1902552.3622070898,3497045.0,3492634.2613870446,3199028.125714286,31761.428571428572,2422332.6496666665,28342.2,8.0,0.0123
2020-03-21,3153032.36,3038428.5614654543,473,104,76,1,5,3,1,2020,81,1,0,0,0,0,36509.0,0.00546,253.3,4033655.58,3726885.4671242824,2651082.66,2134138.6483803787,2081344.63,1584635.2556197096,2851509.35,2982176.781528634,3354462.02,32007.285714285714,2477951.963333333,28664.7,25.0,0.0529
2020-03-22,2824642.21,2959942.734857475,473,114,118,1,6,3,1,2020,82,1,0,0,0,0,30641.0,0.00387,298.8,3153032.36,3038428.5614654543,2925327.1,2413968.309685089,1821269.29,1438586.1619602453,2852614.02,2953543.9898557975,3426169.12,32107.14285714286,2513674.8876666664,29126.766666666666,22.0,0.0465
2020-03-23,3789167.28,3969869.431709408,698,135,144,1,0,3,1,2020,83,0,0,0,0,0,30524.0,0.00515,142.6,2824642.21,2959942.734857475,3488335.57,2892189.634401568,2664219.43,2192975.1880700067,3440005.43,3485395.2956288233,3411785.564285714,31737.714285714286,2547120.6516666664,29433.733333333334,20.0,0.0287
2020-03-24,3074890.59,3214905.5840506325,585,119,122,1,1,3,1,2020,84,0,0,0,0,0,37460.0,0.00384,184.5,3789167.28,3969869.431709408,2940532.61,2318466.3355689356,3434811.13,2787584.8616391704,3495875.89,3538357.3471164065,3454761.522857142,31696.428571428572,2584618.9133333336,29618.533333333333,22.0,0.0376
2020-03-25,4182455.57,4299589.356732479,754,151,159,1,2,3,1,2020,85,0,0,0,0,0,30774.0,0.00419,165.9,3074890.59,3214905.5840506325,3714236.7800000003,3176758.218982745,4173476.93,3236065.076588088,4079146.92,4120971.2506833263,3473955.52,33069.42857142857,2572621.562,30135.1,26.0,0.0345
2020-03-26,4150997.99,4261163.771857755,849,176,190,1,3,3,1,2020,86,0,0,0,0,0,32870.0,0.00399,271.3,4182455.57,4299589.356732479,3728063.84,3149531.5108602336,3552729.09,2844472.5821450073,5204425.72,5437975.789307528,3540843.918571428,32214.285714285714,2572920.85,30355.0,64.0,0.0754
2020-03-27,4259470.13,4377771.641827153,803,176,185,1,4,3,1,2020,87,0,0,0,0,0,31899.0,0.00329,178.3,4150997.99,4261163.771857755,4033655.58,3726885.4671242824,3201939.95,2635620.830559696,4070264.58,4084560.46969368,3601263.0828571427,32851.28571428572,2592863.1466666665,30752.233333333334,35.0,0.0436
2020-03-28,3425080.9,3437290.444874344,620,127,130,1,5,3,1,2020,88,1,0,0,0,0,35000.0,0.00491,167.7,4259470.13,4377771.641827153,3153032.36,3038428.5614654543,2421941.52,1976204.1001609145,3347626.42,3398911.0196307465,3633522.304285714,32953.857142857145,2628114.1526666665,31054.366666666665,22.0,0.0355
2020-03-29,3930629.91,3880463.0051267627,688,150,155,1,6,3,1,2020,89,1,0,0,0,0,29090.0,0.00381,187.4,3425080.9,3437290.444874344,2824642.21,2959942.734857475,1460225.99,1045899.966455917,7390610.62,7670760.40885068,3672386.381428571,32738.285714285714,2661552.1319999998,31518.933333333334,18.0,0.0262
2020-03-30,6639552.69,6687909.794131169,1297,270,290,1,0,3,1,2020,90,0,0,0,0,0,33713.0,0.00379,307.1,3930629.91,3880463.0051267627,3789167.28,3969869.431709408,426980.12,382102.8264212645,5985651.77,6203984.776341694,3830384.624285714,32516.714285714286,2743898.9293333334,31818.066666666666,59.0,0.0455
2020-03-31,6578815.3100000005,6728147.394330082,1255,263,285,1,1,3,1,2020,91,0,1,1,0,0,28802.0,0.00534,166.1,6639552.69,6687909.794131169,3074890.59,3214905.5840506325,424280.01,328592.5216298286,6288207.68,6525025.0844279155,4237582.54,32972.28571428572,2950984.6816666666,32257.7,49.0,0.039
2020-04-01,7122536.32,7356781.201461974,1303,267,284,1,2,4,2,2020,92,0,0,0,0,0,49172.0,0.00334,268.0,6578815.3100000005,6728147.394330082,4182455.57,4299589.356732479,670121.56,551129.052443717,5386654.56,5577060.804122663,4738143.214285715,31735.428571428572,3156135.8583333334,32017.3,55.0,0.0422
2020-04-02,5934873.71,5951760.320320468,1198,246,263,1,3,4,2,2020,93,0,0,0,0,0,45580.0,0.0037,271.2,7122536.32,7356781.201461974,4150997.99,4261163.771857755,930391.71,750166.9421602885,5465049.13,5685325.94536917,5158154.75,34363.71428571428,3371216.3503333335,32630.866666666665,43.0,0.0359
2020-04-03,5372960.67,5387292.109949102,1065,223,234,1,4,4,2,2020,94,0,0,0,0,0,43034.0,0.0039,195.7,5934873.71,5951760.320320468,4259470.13,4377771.641827153,1901137.18,1499312.5432260379,1697385.6300000001,1633942.7653134272,5412994.138571428,36179.42857142857,3538032.417,33013.166666666664,38.0,0.0357
2020-04-04,2049926.9000000001,2145577.919279451,394,80,84,1,5,4,2,2020,95,1,0,0,0,0,44615.0,0.00514,109.0,5372960.67,5387292.109949102,3425080.9,3437290.444874344,1987773.67,1558195.7783784291,1571612.06,1672499.4730632496,5572064.215714286,37770.142857142855,3653759.8666666667,33443.13333333333,8.0,0.0203
2020-04-05,1740515.97,1825315.1453940829,355,83,88,1,6,4,2,2020,96,1,0,0,0,0,45794.0,0.00525,192.7,2049926.9000000001,2145577.919279451,3930629.91,3880463.0051267627,1382168.26,1069503.0999368841,1796000.3499999999,1836512.7370282006,5375613.644285714,39143.71428571428,3655831.6410000003,33878.96666666667,17.0,0.0479
2020-04-06,1711314.95,1778985.8024612053,408,81,86,1,0,4,2,2020,97,0,0,0,0,0,48680.0,0.00334,136.5,1740515.97,1825315.1453940829,6639552.69,6687909.794131169,1667258.81,1348454.9917796005,1793855.44,1858220.607934638,5062740.224285714,41530.0,3667776.5646666666,34375.13333333333,3.0,0.0074
2020-04-07,2445660.68,2534163.3143502525,480,103,113,1,1,4,2,2020,98,0,0,0,0,0,40824.0,0.00348,161.2,1711314.95,1778985.8024612053,6578815.3100000005,6728147.394330082,2241948.33,1710204.534111339,2533476.45,2546911.993188983,4358706.261428571,43668.142857142855,3669245.1026666667,35029.166666666664,18.0,0.0375
2020-04-08,3407349.56,3537121.2771621714,615,123,130,1,2,4,2,2020,99,0,0,0,0,0,45660.0,0.00526,155.7,2445660.68,2534163.3143502525,7122536.32,7356781.201461974,2455637.5,1983985.3337076986,3295793.57,3396624.4252577866,3768255.6000000006,45385.57142857143,3676035.514333333,35221.833333333336,26.0,0.0423
2020-04-09,3350656.09,3351128.701319775,536,114,120,1,3,4,2,2020,100,0,0,0,0,0,40459.0,0.00377,116.8,3407349.56,3537121.2771621714,5934873.71,5951760.320320468,1927783.48,1510817.1192211409,2536584.71,2667057.2152849906,3237514.6342857145,44883.857142857145,3707759.2496666666,35762.73333333333,15.0,0.028
